@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
6903525065	5.4336774	-4.0266814	Hôtel du centre	bus_stop	platform		no	unofficial
6903525066	5.4217034	-4.0181910	Abobo Gare	bus_stop	platform		no	unofficial
6903602207	5.4263194	-4.0203724	Abobo Gendarmerie	bus_stop	platform		no	unofficial
6903602208	5.4298659	-4.0233855	Mosquée Blanche	bus_stop	platform		no	unofficial
6903602209	5.4330640	-4.0261321	Solibra	bus_stop	platform		no	unofficial
6903602210	5.4359018	-4.0288895	Château	bus_stop	platform		no	unofficial
6903602211	5.4383375	-4.0383548	A l'escalier	bus_stop	platform		no	unofficial
6903602213	5.4220421	-4.0184916	Abobo Gare	bus_stop	platform		no	unofficial
6903602214	5.4260466	-4.0204342	Abobo Gendarmerie	bus_stop	platform		no	unofficial
6903602215	5.4265240	-4.0208376	Gendarmerie Avant le Feu	bus_stop	platform		no	unofficial
6903602216	5.4299853	-4.0238003	Mosquée Blanche	bus_stop	platform		no	unofficial
6903602217	5.4330244	-4.0263923	Solibra	bus_stop	platform		no	unofficial
6903602218	5.4357519	-4.0290698	Château	bus_stop	platform		no	unofficial
6903602219	5.4363863	-4.0302001	Marché de Nuit	bus_stop	platform		no	unofficial
6903602220	5.4380495	-4.0384581	Anokoi Kouté	bus_stop	platform		no	official
6903602221	5.4382834	-4.0411411	Nouvelle Gare	bus_stop	platform		no	unofficial
6905326504	5.4380474	-4.0382681	A l'escalier	bus_stop	platform		no	official
6905553519	5.4327155	-4.0261674		bus_stop	platform		no	official
6906590693	5.4073520	-4.0063787	1ère Boutique	bus_stop	platform		no	unofficial
6906699463	5.4074179	-4.0064652	1ère Boutique	bus_stop	platform		no	
6915647682	5.4217637	-4.0185375	Mairie d'ABOBO	bus_stop	platform		no	
6934798184	5.3997114	-4.0014133	Sainte Monique	bus_stop	platform		no	
6934815689	5.3997942	-4.0008152	Station Petro Ivoire	bus_stop	platform		no	
6968911549	5.4269493	-4.0211993	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7056562835	5.3999911	-4.0204348	Express	bus_stop	platform			unofficial
7056562836	5.4068598	-4.0166858	Plaque Anador	bus_stop	platform			unofficial
7056562837	5.4090694	-4.0162446	Anador	bus_stop	platform			unofficial
7056562838	5.4211603	-4.0182616	Abobo Gare	bus_stop	platform		no	unofficial
7056562841	5.4197117	-4.0175159	Abobo Gare Mairie	bus_stop	platform			unofficial
7056562842	5.4093979	-4.0160079	Anador	bus_stop	platform			unofficial
7056562843	5.4017782	-4.0193063	Garage Machine	bus_stop	platform			unofficial
7058185549	5.4000031	-4.0061775	Azur Mobil	bus_stop	platform		no	unofficial
7058185559	5.3999255	-4.0063248	Azur Mobil	bus_stop	platform		no	unofficial
7058225058	5.3999864	-4.0041746	Lonaci	bus_stop	platform		no	unofficial
7058225059	5.3998756	-3.9992702	Geo-Beton	bus_stop	platform		no	unofficial
7058499899	5.3999287	-4.0061886	Azur Mobil	bus_stop	platform		no	unofficial
7066056999	5.4208804	-4.0184881	Abobo Gare	bus_stop	platform		no	unofficial
7066057000	5.4242953	-4.0192654	A l'Arrêt	bus_stop	platform		no	unofficial
7066057012	5.4217468	-4.0180128	Abobo Gare	bus_stop	platform		no	unofficial
7066312407	5.4383201	-4.0400586	Au Feu	bus_stop	platform		no	unofficial
7066312427	5.4271810	-4.0211289	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7077860787	5.4421097	-4.0207091	BC (Belle Cité)	bus_stop	platform		no	unofficial
7077860789	5.4399903	-4.0204509	Station	bus_stop	platform		no	unofficial
7077860790	5.4376433	-4.0124600	Carrefour Commissaire	bus_stop	platform		no	unofficial
7077860791	5.4349504	-4.0123668	JAUG	bus_stop	platform		no	unofficial
7077860792	5.4333677	-4.0123426	Carrefour Célibataire	bus_stop	platform		no	unofficial
7077860793	5.4230761	-4.0186451	Pharmacie la Mé	bus_stop	platform		no	unofficial
7077860800	5.4421376	-4.0205733	Carrefour BC	bus_stop	platform		no	unofficial
7077917683	5.4155715	-4.0000655	Etage Noir	bus_stop	platform		no	unofficial
7077917684	5.4219587	-3.9979130	À l'École	bus_stop	platform		no	unofficial
7077935896	5.4147386	-3.9960188	Carrefour Angré	bus_stop	platform		no	unofficial
7077935897	5.4196467	-4.0156505	Abobo Gare Mairie	bus_stop	platform		no	unofficial
7078020146	5.4223472	-4.0183461	Abobo Gare	bus_stop	platform		no	unofficial
7078189936	5.4167304	-4.0098824	COOPEC	bus_stop	platform		no	unofficial
7078209296	5.4326879	-4.0131435	15e Arrondissement	bus_stop	platform			unofficial
7078209297	5.4272496	-4.0186773	Collège Elites	bus_stop	platform		no	unofficial
7078209303	5.4109146	-4.0163626	Banco	bus_stop	platform		no	unofficial
7078209304	5.4145101	-4.0162272	Mobil	bus_stop	platform		no	unofficial
7078209306	5.4349342	-4.0124505	JAUG	bus_stop	platform		no	unofficial
7082269144	5.4213115	-4.0153718	Abobo Gare Mairie	bus_stop	platform		no	unofficial
7082269148	5.4213352	-4.0154935	Abobo Gare Mairie	bus_stop	platform		no	unofficial
7170470245	5.4218592	-4.0180993	Abobo Gare	bus_stop	platform		no	unofficial
7170470246	5.4225247	-4.0187028	Carrefour Mosquée	bus_stop	platform		no	unofficial
7170470247	5.4277708	-4.0201936	Abobo Gendarmerie	bus_stop	platform		no	unofficial
7170470249	5.4458699	-4.0206977	BC (Belle Cité)	bus_stop	platform		no	unofficial
7170470250	5.4461903	-4.0207118	Terminus BC/ Pharmacie Belle Cité	bus_stop	platform		no	unofficial
7170470251	5.4426577	-4.0205347	Carrefour Ecole	bus_stop	platform		no	unofficial
